ITEM: TIMESTEP
1800
ITEM: NUMBER OF ATOMS
3029
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-2.89015 0.177099 1.54399 0.1
-2.54455 0.140086 2.16122 0.5
-1.39989 0.00392698 2.0704 0.1
-1.68269 -0.872792 1.56459 0.1
-1.13363 0.734373 1.4852 0.1
0.0218204 -0.482487 1.26236 0.1
-0.204268 0.0866755 0.6655 0.1
-0.686136 0.930032 1.49968 0.1
-0.521462 0.935645 1.38363 0.1
-1.21804 0.448942 1.57688 0.1
-0.0859733 -0.534385 1.43239 0.1
-0.462891 0.00893775 0.800184 0.1
-0.144314 1.2776 2.29914 0.1
-0.353361 -0.028381 1.49639 0.1
0.228919 0.715867 1.4562 0.1
0.408572 0.54298 1.65164 0.1
0.738865 0.452838 1.21399 0.1
0.327072 0.385141 1.79164 0.1
0.434773 0.702323 1.15921 0.1
-0.111572 -0.723499 1.46241 0.1
1.01428 1.30281 1.6466 0.1
1.95591 0.549877 1.70756 0.1
2.26945 0.524352 1.53811 0.1
2.40265 0.649605 1.64182 0.1
2.52554 0.257784 2.05973 0.5
-2.65332 0.9818 1.87336 0.1
-0.726052 -2.12231 3.44951 0.1
-1.75759 0.558366 2.06835 0.5
-1.25405 -0.156764 2.0495 0.1
-1.09366 1.30883 2.13035 0.5
-0.614461 1.24159 1.60598 0.1
-0.237331 0.912134 1.90785 0.5
0.234595 0.648245 1.64243 0.1
0.907317 1.1058 1.72073 0.1
0.556916 0.967245 1.59946 0.1
2.09115 0.331153 1.51035 0.1
0.703431 1.41592 2.81055 0.1
1.52746 1.00134 1.78832 0.5
1.4143 1.3045 2.34467 0.15
2.83827 0.615568 1.4203 0.1
1.90579 1.44488 1.598 0.1
2.76314 0.707334 1.24942 0.1
2.72874 0.975075 0.870037 0.1
2.81989 0.67606 1.06131 0.1
-2.18018 1.34777 1.95029 0.5
-1.75552 1.13256 1.52569 0.1
-1.63065 1.23347 1.98337 0.1
-0.930867 2.41353 1.81854 0.1
-0.661859 2.82767 3.49514 0.1
-1.1568 2.51595 1.68917 0.1
-1.24505 2.20677 2.54003 0.5
-0.480071 1.43955 2.18396 0.15
-0.0681013 1.46352 1.96355 0.1
1.163 1.40185 1.52243 0.1
1.42296 2.51954 1.06786 0.1
0.963136 2.46746 0.771779 0.1
1.28132 1.69092 1.40457 0.1
0.476831 1.54643 1.74421 0.5
0.940002 2.34996 2.408 0.1
1.00739 2.53211 0.985715 0.1
2.05798 1.57749 1.59853 0.1
1.32745 2.03842 1.48446 0.1
1.58493 2.4227 1.21093 0.1
1.07427 1.52885 1.65156 0.1
2.43909 1.56845 1.65898 0.1
2.1729 1.92039 1.59304 0.1
2.28851 1.71334 1.51417 0.15
2.24261 1.55756 1.77161 0.1
